Comment,Type,Predicted_Type
在接近三个小时的时间里实在没忍住脱鞋开始抠脚皮散场时脚皮抠得干干净净脚皮装在袋子里带走了,差评,na
我一个每一部妇联都去电影院看并零散看了几部单人漫威电影的人依然没有任何情怀orz所以一旦没有情怀就觉得整个过程真的巨无聊 看到中间某一段剧情就想走了另外 惊奇队长在海报上画那么大 剧情加起来有十分钟吗这不是欺诈吗气死我了 真为我坐疼的pg不值为了惊寡打一星,差评,na
看着你喜欢多年的角色一步步沦为搞笑工具复联4永远是我最讨厌的电影,差评,na
这部卖的是情怀所以期待太多就是失望了人物线太多收不回来全程煽情反派输的很无厘头 结局很仓促大概就是这些了吧还是希望妇联到第三部就可以结束了,差评,na
一群反科学设定的人在讨论时空穿梭是否科学可行就像东邪西毒南帝北丐在讨论飞檐走壁是否有违牛顿定律一样可笑,差评,na
这高分的水分也太大了吧三个多小时够臭够长剧情够幼稚够无脑说这电影好看的是没看过电影吗,差评,na
汤包和美队两人同框的画面每一帧都美不胜收,差评,na
90认真的吗大家寡粉反正第一个不服骗粉骗一流寡姐圈粉进的影院让我哭情怀看强推惊奇女士做梦吧很多情节经不起推敲跟看小视频合集一样一段一段的人物情感薄如纸人物关系乱如麻为了鹰寡粉鹰寡线倒是加上了可尴尬的一匹寡姐打戏都没有倒是和鹰眼打了让我去死的一架女英雄集合不应该是寡姐为首吗隔壁锤粉你们不哭吗合着一个神就这么被写烂了雷神123白拍了还拉洛基溜了一圈骗粉还不写锤基兄弟情我以为最后一部会好好拍的至少让我们哭情怀的时候是踏实地feel something应该是英雄们复仇的意志成就最后的结局不是这样乱七八糟跟历史回顾片一样漫威十年我骂一骂不亏漫画电影神盾局我一样不落全看了嗷嗷叫着泪目感恩十年的都不是真粉丝老粉失望极了因为胜负已分,差评,na
浪费三个小时在电影院,差评,na
前一个小时无铺垫各种感情戏中段整片开始一次性把所有最好的自黑的段子甩出来结尾新一代英雄集体走过场     缅怀钢铁侠那黑寡妇呢铺垫了几句好像很有道理的科学理论你就穿越改变别人的过去还拿东西过来就丝毫不改变未来漫威宇宙真的没有科学也不需要逻辑10年漫威完完全全结束主创里剩一个雷神再就业跨身喜剧行列当一切都彻彻底底被消费完以后漫威终将被时代忘记,差评,na
"一分给我自己的时间
一分给以前的初代",差评,na
烂片,差评,na
看的我昏昏欲睡虽然我看过钢铁侠妇联123朋友看完直接说是陪我看做任务的,差评,na
哪里需要什么剧情逻辑和悬念设计把前面的演员全部叫过来走一遍流水账过场说一句十年青春永不完结底下一群人毫不意外地刻奇跟风嗷嗷哭一波就完事儿了呗,差评,na
艹,差评,na
"对不起真的很流水剧本太菜了给特技一星给群英雄一星
本人纯属路人无情坏真的不如复联3看到一半就想走了终于受不了提前20分钟开溜",差评,na
大杂烩,差评,na
浪费票钱,差评,na
剧情bug数都数不清漫威下次圈钱能不能走点心,差评,na
"非漫威粉表示没3好看剧情比较单薄甚至平平无奇梗很老套人物潦草粉丝电影有情怀可能会比较high看评论大多数非粉丝都是这种观点面霸有点无厘头
长得最帅的钢铁侠居然死了

这种打来打去无脑拯救世界的点一直不太懂

这部电影的成功除了最终这个噱头主要是有历史原因在决定商业电影成功的因素从来不单纯是电影的好坏",差评,na
漫威电影主导了电影娱乐如迪斯尼买断所有人的童年不是件好事烂剧本烂表演烂台词烂人设,差评,na
信誓旦旦说不再看漫威这种爆米花电影的刷完何以为家时间刚好来都来了干脆顺带看一下吧虽然每次看完超级英雄电影都只有一个感觉还我的票钱和时间惊奇队长到底什么设定套路从独立影片就get不到点在这部里更是全程酱油看不出她到底哪里可以顶替钢铁侠成为新支柱了最可惜我的黑寡妇啊是真的惨一直呼声最高从钢铁侠绿巨人美队鹰眼都出场过到结束什么也没捞着就这样赤条条来去连个独立电影也让惊奇抢先了真为黑寡妇不值不如下个独立电影拍一下美队重新谈恋爱吧还有点兴趣灭霸让人非常心疼被车轮吊打最后响指也不管用了身边一堆二五仔漫威这样拍真不如按权游那样一季一季出趁着这个终于完结的宇宙再暗暗说一次以后不再看漫威任何爆米花了除了蜘蛛侠或黑寡妇独立对于基本看全所有超英的非粉丝来说我已经尽了自己最大的贡献了剧情差逻辑有bug的剧再也不想碰,差评,na
人太多故事好散没看过前面的故事全程我都在体验自闭者视角为啥他们一副要哭的样子他们那么依依不舍的表情是为了什么时间旅行黑科技一看就不靠谱不是吗三小时下来实在是太长了没有任何代入感实在是没看下去,差评,na
爆米花加情怀,差评,na
政治正确大片令人作呕,差评,na
还是睡着了,差评,na
罗素兄弟身体力行地告诉了我们他们对粉丝向电影的反抗因为粉丝都被他们气死了,差评,na
太可怕了观影前后大众交口称赞竟无人说差作为一个漫威客观粉只能说这命题作文算是及格照顾到了方方面面开头先回顾穿越后再回顾基本照顾到了每一个英雄的粉丝但刚真有什么惊喜吗每一步都能猜到而且前面节奏确实太慢至于穿越部分我以为还要来段硬科幻呢你还不如直接穿至于BUG那就太多了最失败的是惊奇队长给人感觉可以直接干死灭霸但编剧就是安排你不在场参与全球流行文化作为一部分确实是一件幸事但舆论场一片赞扬让人不得不想起流浪地球的情形大众舆论太可怕了～,差评,na
人设都已经ooc成这样还是无聊透顶还又臭又长跟风吹的还说是真正的史诗电影呢快别吹了吧真是笑死了,差评,na
浪费时间,差评,na
能把编剧开了吗,差评,na
比复联3更让人生气的只有复联4了雷神ooc成那样你还不如直接让他第三部末尾化成灰呢罗素兄弟两个垃圾玩意儿别祸害漫威系列了求求了,差评,na
不是真爱粉的话看这个真的很无聊,差评,na
没意思,差评,na
我想说剧情设置扁平化毫无新意创意剧情会怎么推进基本一晚看到底人物塑造扁平化看不到人物的成长性和矛盾性笑点迷之尴尬泪点更是要犯尴尬癌配乐也不行沦落到试图靠配乐推进剧情结果配乐反而成了败笔总体2星不能再多辣鸡,差评,na
我接受不了雷神的转变理解不了美队的选择托尼和寡姐的死无法和解漫威拍了那么多个版本的复联4然后把所有我接受不了的版本结合起来凑成成片看完之后我连分都不想打昨天才知道这么个玩意儿竟然还有85的高分我怒了,差评,na
平时看电影要是有人又说话又录屏又吵架又聊天的我肯定就发作了为啥今天我没吭声呢因为我特么的也想骂人太煞笔了这片子简直太煞笔了,差评,na
一个退休的老人在自己的小草屋安享晚年每天种种地晒晒太阳养养草一天正准备吃饭突然闯入一群穿制服的人员声称是政府派来的把老人捆起来并索要老人的钱财老人说都毁掉了这群人不信严刑拷打老人手也被打断最后挺刑不过被一个外号雷神的穿制服的家伙打死了请问大家找什么地方说理去,差评,na
三个小时剧情太拖沓成了七龙珠寻宝了堆砌拼凑的剧情真是不知道浪费睡觉时间来看首映,一般,好评
抱歉这谢幕我实在吹不出口剧情逻辑bug我都不care了人物ooc和潦草处理真的不能接受,一般,好评
复联3是一场寓言故事般的黑色歌剧惊艳不为过当所有人都在猜想复联4将用何种巧妙震撼的手法颠覆玩大了的复联3真结局结果你发现他们压根没有准备在这个环节下功夫只是以普罗大众的态度尽可能回归堆砌更多漫威内容生拉硬扯直接放弃艺术输出同时恭喜哲学家灭霸重新喜提服务剧情专用脸谱化廉价反派称号只能说情怀爆表电影不及格,一般,差评
冷静下来理性分析后文戏拍的着实糟糕过于依赖情怀对电影本身来说影响是坏的同时在逻辑上也可以发现很多很多的问题最后一场大战好看但是也趋于一般水平而引起我情绪跌宕主要是由喜爱人物的生死带来的,一般,差评
对漫威宇宙无感对超级英雄无感对好莱坞爆米花无感对超级动作大片无感的我还是乖乖滴跟风刷了原因只有一个这百年一遇的卡司阵容实在是找不到拒绝的理由,一般,好评
文戏拍的确实糟糕粉丝向的处理和运用对路人真是不友好过于依赖情怀对电影本身来说是坏的同时在逻辑上也有很多问题和误区罔顾时间悖论的时空旅行让时间线变得空前混乱大篇幅的漫威10年重要角色重聚拯救世界变得空前儿戏用最笨拙的方式自我致敬却是最被粉丝买账的行径摘除粉丝滤镜全程流水账记事角色牺牲在意料之中但这样对角色生死大权的操控还是不能附带所有的情感感同当生命变成某种可以随意篡改的东西它的诞生或者消逝就不会对观众产生太大的情感冲击对于同样翘首企盼这部电影的我这回面对所有电影院里的抽泣和痛哭有种彻头彻尾局外人的感觉这场悲剧是对青春和情怀的一次过度消费是漫威宇宙一次自我的重复致敬它精明的调动了大众现下可拨弄到的情绪 但我们是该警惕创作者再这样居高临下的操控了,一般,差评
虽然不是漫威迷但也看了所有的漫威电影虽然大部分是睡过去的这部从一开始就把影片的基调定的很伤感让所有CP相遇告别让角色重回当年的场景也是让观众跟这个超英宇宙告别已经纯粹是一部粉丝电影了拖拖拉拉的节奏和功能性太强的穿越设计故事已经不重要了最后满眼都是超级英雄们的生死和这十年的情怀了,一般,差评
地球人真厉害,一般,好评
如果上一部因为某个原因多打了一颗星的话那这一部因为同样的原因只能扣掉一颗星了而且不知道为什么在片长要溢出的情况下仍然要加很多无意义的笑料,一般,好评
35整个系列的全面回顾在各条时间线上漫游宛如自身亦在神游往事从2012年起的每个时间节点都历历在目此系列予我的最大意义或许就是见证了自己如何渡过地狱一季正如片尾传达的活下去才是最好的礼物仍是一部粉丝倾向明显的商业大片但并不妨碍每个观众投射于其中的主观情感我们在电影中相遇然后同样在影院的黑暗中分离目睹了一个世代的崛起及尘埃落定这种与有荣焉的参与感更多出于自我感动但又有何关系呢尘归尘土归土他们最终找到各自归宿我们亦会,一般,好评
给自己十年的情怀买个单怀念自己打五星时代的漫威真的对迪斯尼流水线严重审美疲劳这次还给我带水分的迪斯尼完美诠释什么叫流量电影其实这部电影看的重点就是那些明星偶像超英说说话蹦蹦跳跳而已观众不断告诉自己这是最后看到这个看到那个祭奠自己的青春抛开这些真的没有什么亮点电影并不是很出色甚至有些无聊我有时候很羡慕那些流量明星的粉丝他们一定很幸福看自己的偶像都是最美的最好的可惜我做不到了以后没有美队 钢铁侠 雷神可以轻松告别漫威,一般,好评
