Comment,Type,Predicted_Type
你没救了别拍了管你是凯文费奇还是A24甚至是各路导演你拥有你的模版后管是哪个导演哪个厂牌都掩盖不了漫威的乏味,差评,na
电影挺无聊的作为一部爆米花电影动作浅尝辄止笑点浅尝辄止最终boss太强一帮英雄也只能靠嘴遁了英雄的聚集也是强行瓦伦蒂娜把一帮人聚集起来你一键销毁就行了还一定要设个倒计时这个剧情真让人翻白眼也就是我看了烂出天际的黑寡妇了解过美国密探不然光这些角色就给观众设了门槛都是漫威第四垃圾阶段的遗毒啊我实在get不到皮尤这个演员的颜演技也不好不坏但是她资源又好你说气不气人,差评,na
太失望了通篇的烂白话烂梗和鸡汤话疗哨兵感觉像痴呆啊我们都有童年阴影我们做好朋友吧对了模仿大师出现的意义是什么,差评,na
什么black blue版的银河护卫队+爱丽丝梦游仙境啊剧情不够嘴炮来凑可是嘴炮都写得这么水亡了亡了亡了,差评,na
我一想到我花了五十块在电影院坐牢两个小时就看了部这种东西我就觉得自己命苦 你猜我看超英是想看啥是想看拥抱一下拯救世界吗,差评,na
4分真的难看只有冬兵出来的时候让人眼前一亮感觉是来救场的结果后面冬兵也垮了动作戏不多场面也很少全是无聊的打嘴炮动不动就是童年阴影的心理疗养片也有可能是我不太喜欢皮尤资源太好了全场都围着她转,差评,na
我没看睡着完全是因为我不困,差评,na
用爱感化反派人格真的不想拍可以不拍,差评,na
这哪有改进,差评,na
有时候真的为吧唧感到可惜曾经有过盾铁这种自信友爱又强大的朋友和对手现在只能沦落到和塔可队长和二代黑寡妇这些遇事就把家庭创伤拿出来卖一遍惨的巨婴们组队,差评,na
雷霆特工队最粗制滥造的一点一个战队里竟然三个能力同质化的减配版美队美国密探红色卫士冬兵一个减配版黑寡妇还拙劣的模仿死侍的嘴炮属性一个超级加强的男版兰琪甚至片子里可以玩兰琪的喷嚏变身梗一个减配版幻影猫其次动作场面极其糊弄,差评,na
平庸无聊动作戏很迟钝全片就只有冬兵出场那短短两三分钟给我帅到了幸好没有那么多自以为是的幽默其实预告片看到反派那么超标就知道最后肯定是打感情牌给他感化了但没想到说教这么长看一超英片还要给我当爹上课tmd,差评,na
漫威就跟片里瓦伦蒂娜一样非要再折腾复联,差评,na
我以为是穿越了看了老片呢都2025年了还是那个套路绝了我腻了,差评,na
只想做皮尤的狗🥰🥰🥰🥰,差评,na
好难看漫威的光辉在复联4后荡然无存,差评,na
能把超英电影拍的这么无趣从剧情动作戏文戏互动到角色塑造都无聊俗套到在电影院求漫威别拍了那些尴尬的鸡汤和拥抱戏份你们真的不会笑场嘛演员没问题真的都很努力了剧情稀薄到流水线质感都称不上,差评,na
诈骗电影无论看了多少版的预告都让人误以为是Bucky主角起码是领队式核心人物结果呢零零碎碎加起来有没有十五分钟镜头凯文费奇你回来就是为了拍几个镜头欺诈消耗老粉丝的情怀吗给了二代寡妇无穷无尽的情感分析和剖白也弥补不了她简单的背景和故事线一味地强调多么孤独空虚却丝毫引不起共鸣请问以前黑寡妇有这个待遇吗还不是作为工具人草草地死去哨兵倒是演得还不错但还是那么草率随便脑控打败黑暗面世界恢复和平新复仇者联盟登场WTF如果比美队4雷神4和黑豹2好看也算是好评的话那就好吧,差评,na
没打斗也没特效太无聊了,差评,na
差点毁了老子过节的好心情镜头粗糙运镜是实习生水平台词文本尬的我想砸电影院屏幕,差评,na
从导演到选角都是一言难尽像学生拍的业余作品第一次看到一部电影产生还不如让韩寒拍的想法超级英雄电影大概是真的走到头了,差评,na
"他真的我哭死漫威真的绝绝子
没热度没人气凯文费奇没兜底",差评,na
预告片就是全部的精华,差评,na
全片删掉剩下冬兵登场那个打戏感觉刚刚好等等还有鲍勃那张脸也留下其他都给我扔进虚空,差评,na
,差评,na
二线山寨英雄冠以复联之名嘴炮堆叠情感绑架场面廉价又没花活历来在为下部电影服务讲脑内精分连大群一根毛都不够玩组团X特遣队秒它成渣,差评,na
糟糕的台词狗屎的剧情尴尬的人物俗套的立意,差评,na
电影是娱乐观众的不是给我们上课的别告诉我和自己的过去和解之类的鸡汤大道理18亿美金成本两个多小时的电影其中大部分是在念着可有可无的台词打斗加起来还没十分钟典中典之里世界感化大反派取得胜利这放在任何一部爆米花电影上都是彻头彻尾的灾难这点钱给滚导他能没有一句屁话从头打到尾,差评,na
主打一个散装从片里到片外当他们几个紧紧拥抱在一起说出u r not alone的时候尴尬效果堪比初见照相馆,差评,na
很电视剧啊这个剧情这种铺垫电影要不要别拍了感觉就是很适合解说看一下算了真的无语神奇四侠是绝对不会去看了只有女反派的角色比较有趣小成本到在过家家比x特遣队差到不知道哪里去了,差评,na
嘴遁太多,差评,na
没有善意的刺探,差评,na
片尾比正片好看 A24班底×MCU 成片得到速冻饺子蘸鱼子酱 不适配也不好吃 克洛伊赵已经证明过一次了,差评,na
"看超英是为了看动作看其精神并不是看嘴遁的
而且无聊真的是原罪",差评,na
陪朋友来看的贼吓人非常尬非常无聊只有后半小时的特效一些奇妙桥段和个别走心对白可以多值一颗星前一个多小时简直是煎熬本来打了两星彩蛋等太久太尬减一星更推荐去看大风杀比这个好看至少五倍,差评,na
48 伤痛电影不适合搞一个大群戏的特别是冬兵和红色守卫太突兀了有这个时间不如去塑造另外两个人以后疫情时代人的孤独那种连接的欲望那种倾诉边缘的试探只有画框中几乎只有皮尤时才稍微有点起色可也只是这样大杂烩又立马毁了那点起色,差评,na
much better,差评,na
难得给个差评漫威建议激流勇退,差评,na
今年在电影院看的最烂的片子棚拍痕迹太重了一场又一场的跟上班一样对有种片子自带上班质感就是有种大家都是来上班的氛围没有任何巧思的调度镜头设计演员也没啥发挥就是完成任务各自都是单向维度的纸面人抗抑郁宣传片不知道漫威工作室是怎么策划的能执行成这样,差评,na
折腾半天就是问题少年要抱抱真无聊啊,差评,na
给个两星多一星不给,差评,na
"可以说是暂时告别了完全不能看的范畴但仍然距离能看的边缘有距离
用新一代loser边缘人叙事重返人有两个自我+we are family的最正统超英叙事属于是漫威内循环了
漫威多少得给K11 art house的imax厅嗑一个第一次感觉marvel那个片头也有点赏心悦目了也得给香港嗑一个戏院日30块看imax还要什么自行车虽然也终于让我遇到了香港的屏摄姐
25511 HK K11 Art House Imax with Laser",差评,na
3分两分给我最喜欢的冬日战士帅尿了想复刻DC的反英雄片成功又拍不出真的黑暗打开焚化炉幽灵不走她有什么动机回来美国密探在走廊也不走他又有什么动机四个人爬管道美国密探也不走为了体现他们的和和睦睦吗神奇四侠将会回归,差评,na
模仿大师安东妮雅德雷科夫被幽灵击杀了梅丽是好人坏人,差评,na
不及格五分吧感觉是披着特效大片皮的艺术片还是巨无聊的那种精神病患者自助小组给到五分是因为冬兵出场那个打戏还不错还有几场不错的打戏都讲精神伤害我觉得深海完爆这个片子这个能打68我是想不到的,差评,na
202552Pathé Lingostière,差评,na
剧情不够全凭嘴炮每一个桥段都似曾相识只不过角色都加了流行的滤镜漫威真的江郎才尽了只能不断变着法加佐料炒冷饭,差评,na
一群二傻子,差评,na
55,差评,na
漫威是有好角色的非要把几个塑造烂的角色放一块最后整个新复仇者联盟尴尬不只能期待神奇四侠和X战警了,差评,na
谁能告诉我这是个什么东西,差评,na
头脑特工队爆改漫威最大的医学奇迹不是明星宣称看书治好抑郁症而是三句话话疗让我治好你的抑郁症不敢相信2025了还能看到如此俗套的剧情之前还有一层科技的外衣遮羞现在这层外衣也消失殆尽,差评,na
一堆无聊又无能的超级英雄漫威凭什么指望我关注他们的心理健康,差评,na
倒是不整外星人入侵那一套了成了精神病人心理治疗还舔着脸给这群人挂上新复联的名号我要是前代遗老我也起诉～,差评,na
一言难尽一切都不太合理虽然特效炸裂但是又有何用呢剧情简单拍的很复杂有点插科打诨强行搞笑,差评,na
好无聊难看,差评,na
动作戏很好但是情节太没有情感了确实带有A24风格结尾的段落我都当成驱魔片去看了6316,差评,na
jld皮尤我爱你们能在超英片贡献如此优秀的演技皮尤坚持自己跳高楼也是超蒂幽灵姐也帅的要死嘴好毒我好爱封面还有模仿大师结果开头人就没了诈骗犯还我钱剩下男的都给我死反派弱智的要死also谁想关心白男的心理健康一辈子都没啥苦就磕药但是压抑啊苦啊我抑郁又双相啊害人的时候镜头都给少数群体真的很讽也是超英基操了,差评,na
简直逗人玩一样漫威真的要完蛋了,差评,na
 不过已经忘记我上次在电影院看漫威是什么时候了,差评,na
"期待期待白期待第五阶段无聊作品+1
漫威你放过我吧 看到新复仇者联盟这几个字时我都想站起来离场了
复联四之后到现在没有一个有魅力的超英也是绝了 
要不你们另起炉灶拍点别的算了",差评,na
被控评了吗这是,差评,na
什么玩意儿罗里吧嗦的,差评,na
论知心大姐如何用鸡汤感化反派,差评,na
"前有美队4猎鹰嘴遁红浩克现有雷霆特工队爱的抱抱感化哨兵真的是全天下武术指导都死绝了吗
实名羡慕模仿大师早死早超生至少不用看见后面这狗都不吃的一坨
对漫威还抱有希望买票去电影院是我的错我有罪请让法官来审判我而不是用这山寨版的山寨复联来惩罚我",差评,na
你和我说最后击败黑鲍勃是用爱的抱抱好厉害好无语啊我真是惊呆了🤯,差评,na
烂中烂啊哨兵的心理治疗奇遇记,差评,na
后半段在演什么啊啊啊啊啊 皮尤很帅其他扯淡,差评,na
看见凯文费奇你就跑吧不知道怎么拍出来怎么剪出来的怎么好意思编出来这么尬的台词脏呼呼的画面感莫名其妙的冲突警告不要花钱不要花钱白请你也不要看,差评,na
巴基骑摩托救场那段还挺燃的一共半分钟,差评,na
嘴强复仇者联盟用爱拯救世界不被拉黑,差评,na
唯一好看的大概只有叫出了那个名字后与观众反应形成互文的自嘲but still how dare you say that name so easy金字招牌就这样给走了文戏武戏都还不如美队4再这样下去真的自废武功了哈,差评,na
"为什么在可能受伤的群众已经散开的时候要5个人一起扛一个大水泥板子
外国的心理医生太好赚钱了 毕竟女主两句话就开解了痛苦20余年的Bob
但这个打戏和笑点都还挺好的我还挺喜欢的啊啊情怀牌打一次我受一次",差评,na
